loss,accuracy,precision,recall,f1,roc_auc,threshold,train_loss,epoch
0.08807944601259071,0.9541676437635165,0.9792379922718081,0.935709434575908,0.956978990877296,0.9947931653506437,0.5,0.12613440240103738,1
0.05110795072094981,0.973042549310821,0.962322967264065,0.9892482375335993,0.9755998622686987,0.9974333853754622,0.5,0.06399079366466541,2
0.034396701206597075,0.9813022746814665,0.98109970548709,0.9846471719229776,0.9828702377542251,0.998588888156766,0.5,0.050541463444308134,3
0.029674040221624752,0.9834440709763151,0.9796797213651592,0.9901474062807893,0.9848857511215562,0.9988583225548568,0.5,0.04356797497003655,4
0.03748818458452008,0.9819588837645588,0.9732739003811325,0.9941841000181747,0.9836178831011508,0.998615942798033,0.5,0.03901178925102884,5
